
CommandType     Name                                               Version    Source
Alias           New-IntuneAppConfigurationPolicyTargetedAssignment 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppConfigurationPolicyTargetedDeploymen… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneApplePushNotificationCertificate         6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicy                      6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyAndroid               6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyAndroidApp            6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyAndroidAssignment     6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyAndroidDeploymentSum… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyApp                   6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyAssignment            6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyDefault               6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyDefaultApp            6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyDefaultDeploymentSum… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyDeploymentSummary     6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyExemptAppLockerFile   6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyIos                   6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyIosApp                6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyIosAssignment         6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyIosDeploymentSummary  6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppProtectionPolicyProtectedAppLockerFi… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneConditionalAccessSetting                 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDetectedApp                              6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDetectedAppDeviceReferenceSet            6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceAppManagement                      6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceCategory                           6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceCompliancePolicy                   6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceCompliancePolicyAssignment         6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceCompliancePolicyDeviceSettingStat… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceCompliancePolicyDeviceStateSummary 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceCompliancePolicyDeviceStatus       6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceCompliancePolicyDeviceStatusOverv… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceCompliancePolicyScheduledActionsF… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceCompliancePolicyScheduledActionsF… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceCompliancePolicySettingSummary     6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceCompliancePolicyUserStatus         6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceCompliancePolicyUserStatusOverview 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceComplianceSettingState             6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceConfigurationDeviceStateSummary    6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceConfigurationPolicy                6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceConfigurationPolicyAssignment      6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceConfigurationPolicyDeviceSettingS… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceConfigurationPolicyDeviceStatus    6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceConfigurationPolicyDeviceStatusOv… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceConfigurationPolicyUserStatus      6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceConfigurationPolicyUserStatusOver… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceEnrollmentConfiguration            6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceEnrollmentConfigurationAssignment  6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceManagement                         6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneDeviceManagementPartner                  6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneExchangeConnector                        6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneIosUpdateStatus                          6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneLocalizedNotificationMessage             6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneManagedAppRegistration                   6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneManagedAppStatus                         6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneManagedDevice                            6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneManagedDeviceDeviceCategory              6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneManagedDeviceDeviceCompliancePolicyState 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneManagedDeviceDeviceConfigurationState    6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneManagedDeviceOverviewReference           6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneManagedEBook                             6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneManagedEBookAssignment                   6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneManagedEBookDeviceState                  6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneManagedEBookInstallSummary               6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneManagedEBookUserStateSummary             6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneManagedEBookUserStateSummaryDeviceState  6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMdmWindowsInformationProtectionPolicy    6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMdmWindowsInformationProtectionPolicyAs… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMdmWindowsInformationProtectionPolicyEx… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMdmWindowsInformationProtectionPolicyPr… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMobileApp                                6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMobileAppAssignment                      6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMobileAppCategory                        6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMobileAppCategorySetReferenceSet         6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMobileAppConfigurationPolicy             6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMobileAppConfigurationPolicyAssignment   6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMobileAppConfigurationPolicyDeviceStatus 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMobileAppConfigurationPolicyDeviceStatu… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMobileAppConfigurationPolicyUserStatus   6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMobileAppConfigurationPolicyUserStatusS… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMobileAppContentVersion                  6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMobileAppContentVersionFile              6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneMobileThreatDefenseConnector             6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneNotificationMessageTemplate              6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneRemoteAssistancePartner                  6.1907.1.0 Microsoft.Graph.Intune
